Timestamp,AirPressure,AirTemperatureA,AirHumidity,AirTemperatureB,V450,B500,G550,Y570,O600,R650,SoilTemperatureA,SoilTemperatureB,TotalLuminosity
5/11/2023 19:00,996_2203369,14_09211731,60_15625,15_31943989,63_7528038,64_31798553,32_9786644,34_20347595,26_29032898,32_70924759,12_125,12_375,254_2525062
5/11/2023 20:00,996_4877319,12_42380524,65_26489258,13_81889057,23_45265388,27_48271561,13_38846779,14_19484806,9_698177338,12_53900528,12_1796875,11_9375,100_755868
5/11/2023 21:00,996_8309326,10_54533386,74_56359863,12_29819965,0_102033287,0_096099108,0_034468777,0_034136377,0_023307031,0_047134791,12_21875,11_625,0_337179372
5/11/2023 22:00,997_2226563,7_236236572,97_09472656,9_15610981,0,0,0,0,0,0,12_2265625,11_1875,0
5/11/2023 23:00,997_2692871,6_109611511,99_99694824,8_340374947,0,0,0,0,0,0,12_2265625,10_6484375,0
5/12/2023 0:00,997_3605957,5_938789368,99_99694824,8_103711128,0,0,0,0,0,0,12_203125,10_3828125,0
5/12/2023 1:00,997_6165771,4_037277222,99_99694824,6_537701607,0,0,0,0,0,0,12_1640625,9_796875,0
5/12/2023 2:00,997_5615845,3_360176086,99_99694824,5_93848896,0,0,0,0,0,0,12_1171875,9_359375,0
5/12/2023 3:00,997_5363159,2_344238281,99_99694824,5_072400093,0,0,0,0,0,0,12_0546875,8_84375,0
5/12/2023 4:00,997_6119385,2_527420044,99_99694824,5_263745308,0,0,0,0,0,0,11_984375,8_5859375,0
5/12/2023 5:00,997_7045288,3_416923523,99_99694824,5_998913765,0_03301077,0_030947171,0_010605778,0_010594049,0_006133429,0_011496291,11_890625,8_5703125,0_102787486
5/12/2023 6:00,997_7521362,3_946243286,99_99694824,6_421887398,22_77293015,28_11468887,14_75926495,16_8468914,11_36156368,18_63203812,11_8046875,8_6015625,112_4873772
5/12/2023 7:00,998_1235962,5_670753479,99_99694824,7_87208271,108_621788,141_2055359,81_53656769,97_24847412,67_62875366,92_5016861,11_7109375,8_9375,588_7428055
5/12/2023 8:00,998_4719238,8_197669983,99_99694824,9_830853462,205_9434662,287_3847351,177_3696594,212_738327,139_6105042,182_8956604,11_625,9_6171875,1205_942352
5/12/2023 9:00,998_7583008,14_81922913,77_04467773,15_5208559,420_4308472,636_7144165,381_6944885,460_1472473,309_5195007,395_8043823,11_5625,11_2890625,2604_310883
5/12/2023 10:00,998_9138794,20_0225296,64_00146484,18_76365471,415_8558044,680_4885864,405_5864868,453_0611267,342_1459656,374_4767456,11_515625,12_78125,2671_614716
5/12/2023 11:00,998_756958,16_78141785,61_20605469,16_0697155,372_3102417,542_0145264,363_7013245,418_538208,266_596283,326_5002747,11_5234375,13_1875,2289_660858
5/12/2023 12:00,998_5613403,17_18318176,58_29772949,16_76460075,415_782959,579_1392212,374_6270752,418_538208,326_6548157,403_1884766,11_578125,13_515625,2517_930756
5/12/2023 13:00,998_4221191,17_49841309,54_7668457,17_14225578,637_9827881,645_098877,560_4085083,605_2706299,487_5617371,484_3378296,11_671875,13_3828125,3420_66037
5/12/2023 14:00,998_4382935,17_87546539,52_21862793,17_27821159,566_7799072,775_2388306,488_0381165,578_5675049,390_1136475,531_0941162,11_765625,13_546875,3329_832123
5/12/2023 15:00,998_2991943,17_14891052,52_23388672,17_65083122,798_602478,993_567688,642_9818726,779_0612183,561_574585,760_8688965,11_8671875,13_6484375,4536_656738
5/12/2023 16:00,998_074585,18_54132843,50_03051758,18_46656609,315_4203796,404_0254822,253_9933624,276_7331238,210_825592,268_1227112,11_9609375,14_265625,1729_120651
5/12/2023 17:00,998_0202637,15_92787933,51_02844238,16_43226433,367_0749512,474_2817383,295_1301575,349_7119141,249_0371552,341_5455933,12_0546875,13_734375,2076_78151
5/12/2023 18:00,998_0046997,14_39891815,54_23278809,15_35972309,141_5854645,180_8573303,116_7338486,139_8453979,99_14279938,135_730957,12_140625,13_359375,813_8957977
5/12/2023 19:00,997_7503052,13_60493469,59_80224609,14_70008564,85_72634888,108_4536514,67_26049042,80_00241852,56_59035873,79_44511414,12_21875,13_2578125,477_4783821
5/12/2023 20:00,997_8457642,11_36010742,81_47888184,12_65571308,22_38430214,27_41430473,14_71286488,17_14352417,11_61671448,18_49753189,12_28125,12_8984375,111_7692423
5/12/2023 21:00,997_93573,9_246192932,92_53845215,10_93864155,0_148548469,0_140076652,0_049051721,0_047084663,0_028213775,0_050583683,12_328125,12_3203125,0_463558963
5/12/2023 22:00,998_0759277,8_124053955,95_26977539,10_09269428,0,0,0,0,0_001226686,0,12_359375,11_8125,0_001226686
5/12/2023 23:00,998_2332153,7_68914032,99_99694824,9_679791451,0,0,0_001325722,0_001177117,0_001226686,0,12_375,11_4765625,0_003729525
5/13/2023 0:00,998_2238159,7_687454224,99_99694824,9_664685249,0,0,0,0,0,0,12_3671875,11_265625,0
5/13/2023 1:00,998_2002563,7_410430908,99_99694824,9_372632027,0,0,0,0,0,0,12_359375,11_046875,0
5/13/2023 2:00,998_0085449,7_173873901,99_99694824,9_191357613,0,0,0,0,0,0,12_3203125,10_8671875,0
5/13/2023 3:00,997_7991943,7_090698242,99_99694824,9_105755806,0,0,0,0_001177117,0,0,12_2890625,10_71875,0_001177117
5/13/2023 4:00,997_8094482,6_663650513,99_99694824,8_763348579,0,0,0,0,0,0,12_25,10_5234375,0
5/13/2023 5:00,997_913147,6_442817688,99_99694824,8_551861763,0_021006854,0_017916782,0_005302889,0_005885583,0_003680057,0_005748145,12_203125,10_375,0_05954031
5/13/2023 6:00,997_9299316,6_289421082,99_99694824,8_441082954,10_80652618,12_41307163,5_902115345,6_689553261,4_342467785,7_185182095,12_15625,10_2421875,47_3389163
5/13/2023 7:00,998_4078369,7_113182068,99_99694824,9_115826607,65_43035126,86_01032257,57_36797333,66_0091629,43_49459839,54_25444794,12_109375,10_3046875,372_5668564
5/13/2023 8:00,998_6879883,8_133613586,99_99694824,9_93659687,101_3174515,130_8701935,72_42430878,90_72046661,62_76241302,95_3430481,12_0546875,10_515625,553_4378815
5/13/2023 9:00,998_9455566,11_98269653,88_50097656,13_19953632,338_4382629,468_9873352,285_2811279,339_1602478,229_5448456,309_4862061,12_0078125,11_4609375,1970_898025
5/13/2023 10:00,999_2997437,14_88947296,79_01916504,15_4604311,461_469635,683_3890991,413_1465454,494_8753662,339_8359375,427_3358154,11_9765625,12_6328125,2820_052399
5/13/2023 11:00,999_3496704,19_47521973,59_49401855,18_17954826,492_5610657,627_2745361,414_4728394,476_8798828,350_7054749,465_7440186,11_96875,14_46875,2827_637817
5/13/2023 12:00,999_2435303,20_40911102,54_92858887,18_7032299,801_4659424,1183_458374,618_163208,829_6422119,520_5889282,835_3017578,12,15_0703125,4788_620422
5/13/2023 13:00,998_8046265,17_17082214,55_16967773,17_05665398,396_296814,492_458374,325_9990234,376_4841309,276_1004333,362_8450623,12_078125,14_5234375,2230_183838
5/13/2023 14:00,998_6599121,17_92658997,53_3416748,17_65083122,546_7991333,696_4168701,433_0696716,528_0884399,374_9039917,515_7567749,12_1875,14_65625,3095_034881
5/13/2023 15:00,998_680542,17_43154907,55_17272949,17_64076042,417_3560181,542_28302,349_1728516,409_8186646,291_3712158,392_1992188,12_296875,14_8203125,2402_200989
5/13/2023 16:00,998_7644653,14_89228058,64_45617676,16_1099987,415_2728577,543_1919556,354_138855,407_6952515,299_210022,376_812561,12_40625,14_28125,2396_321503
5/13/2023 17:00,998_2849121,17_44391632,59_22241211,17_90260124,264_1326599,294_4932556,191_5045624,219_7135162,166_4342804,213_0515594,12_5,14_59375,1349_329834
5/13/2023 18:00,998_1456909,17_830513,52_41088867,18_02345085,218_8572388,242_1362915,145_0016479,171_1787109,134_934494,195_8851776,12_5859375,14_9296875,1107_993561
5/13/2023 19:00,998_1281738,15_69917297,67_13562012,16_46247673,103_3863678,128_7215576,68_52894592,83_64193726,56_42256546,82_93105316,12_65625,14_6953125,523_6324272
5/13/2023 20:00,998_2542114,13_6852951,79_26025391,14_69001484,17_58273697,21_93014145,10_90936756,13_23785305,8_967073441,16_01548386,12_734375,14_234375,88_64265633
5/13/2023 21:00,998_2633667,11_47922516,92_66357422,12_9225893,0_217570975,0_215001389,0_07291472,0_072981223,0_042934004,0_079324409,12_796875,13_6796875,0_700726721
5/13/2023 22:00,998_2789917,10_61220551,95_91674805,12_21763325,0,0,0,0,0,0,12_8515625,13_21875,0
5/13/2023 23:00,998_2387695,9_031547546,99_99694824,10_77750874,0,0,0,0,0,0,12_890625,12_6640625,0
5/14/2023 0:00,998_4656982,6_878295898,99_99694824,9_080578804,0,0,0,0,0,0,12_8984375,11_84375,0
5/14/2023 1:00,998_5314331,7_554275513,99_99694824,9_609295845,0,0,0,0,0,0,12_890625,11_6484375,0
5/14/2023 2:00,998_4664307,6_968772888,99_99694824,8_989941597,0,0,0,0,0,0,12_8671875,11_3671875,0
5/14/2023 3:00,998_305603,4_806541443,99_99694824,7_252728462,0,0,0,0,0,0,12_8125,10_6640625,0
5/14/2023 4:00,998_4048462,3_515258789,99_99694824,6_044232368,0,0,0,0,0,0,12_7578125,10_015625,0
5/14/2023 5:00,998_3189087,2_753318787,99_99694824,5_389630318,0_024007833,0_022803178,0_006628611,0_007062699,0_003680057,0_005748145,12_6796875,9_4375,0_069930524
5/14/2023 6:00,998_4727173,2_270072937,99_99694824,5_047223091,15_75364017,17_68712234,9_171346664,9_389858246,6_491621017,7_74045229,12_59375,9_0390625,66_23404073
5/14/2023 7:00,998_8806152,4_036155701,99_99694824,6_819684029,55_30654526,61_14346313,35_96286774,35_41001892,31_95761871,23_76398087,12_4921875,9_0703125,243_5444946
5/14/2023 8:00,998_807373,8_194854736,99_1394043,10_38978291,105_5492935,120_8031693,72_61354065,73_46496582,83_5901947,46_66352463,12_375,9_921875,502_6846886
5/14/2023 9:00,998_9403687,22_4050293,64_03198242,20_79292107,217_0134125,274_3432617,185_5585175,190_2086334,189_8026733,143_0068207,12_28125,13,1199_933319
5/14/2023 10:00,998_6036987,29_6918869,47_74169922,25_29456902,366_9353027,547_1264648,356_6371155,350_5139771,322_5128174,324_5215759,12_203125,15_390625,2268_247253
5/14/2023 11:00,998_4475098,31_35401917,56_14624023,24_47379875,487_1221313,1158_278442,439_1460571,512_0043335,401_7878723,387_2146301,12_21875,16_78125,3385_553466
5/14/2023 12:00,997_9598389,30_50273132,42_99316406,25_0528698,587_0728149,1057_06958,438_8336182,540_8676758,450_5969238,581_7911377,12_3125,18_6875,3656_23175
5/14/2023 13:00,997_4091187,31_31356049,48_42529297,25_88874626,558_0684204,799_8330688,379_5209961,464_0591736,380_8693542,577_8027344,12_5,20_875,3160_153748
5/14/2023 14:00,996_9169312,29_36204529,46_40808105,25_0780468,507_4466248,630_9692383,334_2897949,399_2716064,338_431427,480_2984924,12_765625,22_765625,2690_707184
5/14/2023 15:00,996_0976563,24_65210724,61_6607666,20_08796501,367_9775696,399_1417236,251_0578156,288_8725891,240_2082825,317_5527344,13_0859375,19_5078125,1864_810715
5/14/2023 16:00,995_2444458,21_3761673,46_96350098,21_42738152,136_022049,123_2098923,65_88676453,70_47524261,58_11557007,61_46045685,13_421875,16_828125,515_1699754
5/14/2023 17:00,994_8494263,20_63220215,48_96850586,21_06986809,138_2580566,122_6295929,77_03645325,81_25441742,71_51117706,66_92416382,13_6796875,15_625,557_6138611
5/14/2023 18:00,994_4245605,20_21525574,49_45373535,20_58143425,134_0734711,135_3179932,83_15116119,94_83350372,75_23484802,89_01383972,13_84375,15_171875,611_624817
5/14/2023 19:00,993_8323364,18_57672882,53_04870605,19_26719475,89_90765381,103_7411957,60_95883179,71_55446625,52_19462204,72_46801758,13_9296875,14_7734375,450_8247872
5/14/2023 20:00,993_9051514,16_92189789,60_64147949,17_78678703,24_92163086,26_02656937,13_2267313,14_22192192,10_24159908,13_61275864,13_9609375,14_5859375,102_2512112
5/14/2023 21:00,993_8396606,15_1372757,63_72070313,16_43226433,0_4021312,0_379510045,0_135223657,0_129482821,0_076054521,0_132207349,13_9609375,14_1640625,1_254609592
5/14/2023 22:00,994_1057129,11_84953308,86_01074219,13_07868671,0,0,0,0,0_001226686,0,13_9375,13_640625,0_001226686
5/14/2023 23:00,993_5406494,12_22600555,76_20544434,14_00520039,0,0,0,0,0,0,13_9140625,13_3359375,0
5/15/2023 0:00,993_0353394,12_55191803,73_43444824,14_1361208,0,0,0,0,0,0,13_8671875,13_0625,0
5/15/2023 1:00,992_4623413,11_77816772,76_22070313,13_45130634,0,0,0,0,0,0,13_8125,12_6796875,0
5/15/2023 2:00,991_9816589,11_64078141,75_79040528,13_26751423,0,0,0,0,0,0,13_71484375,12_25390625,0
5/15/2023 3:00,991_9262695,10_50881195,77_99682617,12_30827045,0,0,0,0,0,0,13_609375,11_7578125,0
5/15/2023 4:00,991_2818604,9_477142334,83_18481445,11_24076557,0_024007833,0_022803178,0_007954334,0_007062699,0_004906743,0_006897775,13_5234375,11_421875,0_073632562
5/15/2023 5:00,991_1582031,9_007377625,82_96813965,10_88828754,13_80000305,15_41820526,7_621577263,7_898452282,5_301735878,6_30801487,13_4375,11_078125,56_3479886
5/15/2023 6:00,991_1498413,8_943893433,81_99462891,11_10984516,61_94921112,72_56785583,43_36569977,45_83456421,37_1170578,33_5967598,13_34375,11_015625,294_4311485
5/15/2023 7:00,990_9592896,12_37660217,69_45495605,13_85413837,93_61865234,105_6306534,70_10467529,68_37410736,73_90078735,44_33678055,13_2421875,11_1953125,455_9656563
5/15/2023 8:00,990_7258301,20_13265991,56_39648438,20_06782341,199_7743073,248_6030884,175_7907715,176_4073792,182_2840424,132_1003418,13_1484375,12_6171875,1114_959931
5/15/2023 9:00,990_6910096,21_85435486,55_9829712,20_16349602,276_5855332,388_5689392,262_8951569,259_0906678,248_889824,223_0932464,13_109375,13_0078125,1659_123367
5/15/2023 10:00,990_656189,23_5760498,55_56945801,20_25916862,353_396759,528_53479,349_9995422,341_7739563,315_4956055,314_0861511,13_0703125,13_3984375,2203_286804
5/15/2023 11:00,989_8849487,25_38259125,48_59619141,21_41731071,474_6964722,1146_085938,438_0250549,517_6987915,396_4258423,392_6925049,13_03125,14_703125,3365_624604
5/15/2023 12:00,989_7616577,26_57946777,50_03051758,22_62077141,656_9146729,1237_251953,495_0108032,647_2779541,487_1936035,718_7637939,13_0390625,17_921875,4242_412781
5/15/2023 13:00,989_425232,25_13759613,46_16241455,22_34634209,726_7969056,984_2393494,505_7601166,669_768219,476_1578217,796_5423279,13_20703125,19_078125,4159_26474
5/15/2023 14:00,988_9077148,22_02798462,51_89208984,21_42234612,561_0510864,694_6752319,444_2995911,537_7692261,394_1428833,537_3969116,13_484375,17_9921875,3169_33493
5/15/2023 15:00,988_491272,21_3025589,54_06188965,20_93391228,409_6893005,497_2351379,288_6040039,359_2262878,266_3399963,386_1696472,13_6875,17_46875,2207_264374
5/15/2023 16:00,988_0477905,21_08566284,53_07922363,21_1957531,185_5950012,212_5129242,123_1893158,144_3201752,108_6971359,142_00737,13_859375,17_203125,916_3219223
5/15/2023 17:00,987_8521729,20_85695648,52_99682617,21_1705761,88_75845337,88_60012054,51_29219055,54_73826981,43_91902924,47_87860107,13_9921875,16_84375,375_1866646
5/15/2023 18:00,987_5805664,20_07927704,55_88684082,20_57639885,78_09598541,82_09957886,40_37221909,44_82695007,34_02703476,60_34632874,14_109375,16_734375,339_7680969
5/15/2023 19:00,987_5366211,18_4053421,60_91918945,19_17152214,24_59452629,27_08854675,12_15289593,13_41442013,9_287238121,14_92448425,14_1796875,16_2734375,101_4621115
5/15/2023 20:00,987_9145508,17_36693573,63_43994141,18_27018547,0_591192901,0_584738612,0_201509774,0_201286927,0_118988521,0_214980647,14_2421875,15_875,1_912697382
5/15/2023 21:00,987_9450684,16_46618652,66_14074707,17_49473381,0,0,0,0,0,0,14_2734375,15_3828125,0
5/15/2023 22:00,988_0392456,16_01665497,65_98205566,17_03651237,0,0,0,0,0,0,14_3046875,14_875,0
5/15/2023 23:00,987_7597046,15_12715149,66_70532227,16_25098991,0,0,0,0,0,0,14_3046875,14_4609375,0
5/16/2023 0:00,988_1726074,14_22585297,71_3104248,15_4856081,0,0,0,0_001177117,0,0,14_296875,14_2421875,0_001177117
5/16/2023 1:00,987_493042,13_41557312,73_14147949,14_86121845,0,0,0,0,0,0,14_265625,13_71875,0
5/16/2023 2:00,987_8317261,13_170578,72_98583984,14_52384663,0,0,0,0,0,0,14_2265625,13_5390625,0
5/16/2023 3:00,987_6570435,12_64519501,74_86877441,14_04548359,0,0,0,0,0,0,14_1796875,13_265625,0
5/16/2023 4:00,987_9542236,12_27658081,77_13928223,13_75846577,0_024007833,0_021174381,0_007954334,0_007062699,0_003680057,0_006897775,14_125,13_203125,0_070777078
5/16/2023 5:00,988_0019531,11_53879547,81_79321289,13_21464252,15_96070766,18_94292641,9_705612183,10_54343319,7_058350086,9_74770546,14_0625,13_109375,71_95873499
5/16/2023 6:00,988_4282837,12_33726501,80_17272949,13_73328876,86_95284271,119_6657486,74_74758148,88_62327576,58_0128212,74_68994141,14,13_1015625,502_6922112
5/16/2023 7:00,988_3572388,14_04210663,75_87890625,15_34461689,162_0114136,227_1929474,140_0276642,161_2648163,117_1948166,138_6162262,13_9375,13_4453125,946_3078843
5/16/2023 8:00,988_7052612,16_86795044,72_41210938,16_87034416,346_5299988,492_6614075,284_9303284,356_0415344,247_3564606,323_6541748,13_8828125,14_2890625,2051_173905
5/16/2023 9:00,988_9422607,16_29312134,73_98986816,16_92069817,423_6437988,530_5717773,343_8337708,401_4550171,296_8390503,392_0804138,13_84375,14_6796875,2388_423828
5/16/2023 10:00,989_1044312,17_06911469,73_2635498,17_50984001,480_7252197,601_0046997,340_6242981,435_5699158,318_3405762,465_7440186,13_8359375,15_1328125,2642_008728
5/16/2023 11:00,989_0870361,17_52819824,70_88012695,17_82707024,193_287262,278_409729,158_5897369,198_9737091,132_4644623,187_1277313,13_84375,15_3046875,1148_852631
5/16/2023 12:00,988_9620972,19_38249969,67_39807129,19_57938957,423_5270081,595_8453979,374_5391541,442_0515747,304_1869202,399_6004639,13_8671875,16_078125,2539_750519
5/16/2023 13:00,988_7756348,25_21569824,57_8125,23_56239128,834_6323242,1174_534302,636_0796509,829_9865112,570_6567383,883_3076172,13_9140625,18_1328125,4929_197144
5/16/2023 14:00,988_799469,23_49400711,55_54504395,22_61321831,630_8705597,823_6267396,475_0480194,600_624115,430_0475464,633_7732086,14,17_8046875,3593_990189
5/16/2023 15:00,988_8233032,21_77231598,53_27758789,21_66404533,427_1087952,472_7191772,314_0163879,371_2617188,289_4383545,384_2388,14_0859375,17_4765625,2258_783234
5/16/2023 16:00,988_8463135,21_89087677,54_06799316,21_67915154,200_8060913,195_7013702,141_5485535,150_5467224,132_1560516,154_763504,14_203125,17_6015625,975_522293
5/16/2023 17:00,988_4190063,21_17275238,60_84594727,21_16050529,129_9985962,162_5586853,88_17391205,107_3079376,77_01885223,105_5838852,14_3125,17_59375,670_6418686
5/16/2023 18:00,988_2337646,20_45126343,64_34631348,20_92887688,119_8268509,146_4672394,86_75393677,106_2018051,78_24537659,106_8085861,14_4140625,17_4453125,644_3037949
5/16/2023 19:00,988_3513184,19_54882813,68_87512207,20_12824821,32_04295349,37_74577332,23_10468864,24_48284531,17_91083908,19_41493607,14_4921875,17_28125,154_7020359
5/16/2023 20:00,988_6062622,17_17644501,75_29907227,17_96302605,0_981320202,1_022885323,0_406996697,0_401396722,0_253923953,0_405819058,14_5703125,16_6875,3_472341955
5/16/2023 21:00,988_9071045,15_52892303,74_91455078,16_77970695,0,0,0,0,0,0,14_6328125,15_9765625,0
5/16/2023 22:00,988_9464111,14_45454407,73_9654541,15_80787373,0,0,0,0,0,0,14_6640625,15_40625,0
5/16/2023 23:00,988_7347412,14_56636047,70_69702148,15_86829853,0,0,0,0,0,0,14_671875,15_03125,0
5/17/2023 0:00,988_6023255,13_81874085,74_59259033,15_12054157,0,0,0,0,0,0,14_65625,14_7109375,0
5/17/2023 1:00,988_4699097,13_07112122,78_48815918,14_37278461,0,0,0,0,0,0,14_640625,14_390625,0
5/17/2023 2:00,988_2974243,13_36669159,76_68762207,14_71015644,0,0,0,0,0,0,14_59375,14_046875,0
5/17/2023 3:00,988_5100098,13_01325226,80_09643555,14_34760761,0,0,0,0,0,0,14_5390625,13_875,0
5/17/2023 4:00,988_4176636,12_44628143,81_81762695,13_90952778,0_019506365,0_016287984,0_005302889,0_005885583,0_003680057,0_004598517,14_484375,13_7265625,0_055261395
5/17/2023 5:00,988_6698608,11_83098602,85_75744629,13_36066914,15_34400654,18_99178886,10_57926369,11_58282757,7_87164259,10_92607498,14_421875,13_4375,75_29560423
5/17/2023 6:00,988_9904175,12_63564301,85_57739258,13_99512959,83_17726898,110_2573318,75_28636932,82_54924774,58_59329224,63_9490242,14_359375,13_4921875,473_8125343
5/17/2023 7:00,989_2585449,14_04322815,83_38317871,15_16334248,111_4837646,146_4572754,93_50909424,107_1656647,76_72834778,83_5610199,14_296875,13_8671875,618_9051666
5/17/2023 8:00,989_423584,16_38021851,77_41088867,17_3889904,226_7434845,342_270813,193_8656616,236_2336273,163_7721252,201_7769318,14_234375,14_609375,1364_662643
5/17/2023 9:00,989_9868164,18_61774445,70_62072754,18_6428051,428_8644714,659_8676758,386_3053284,476_8798828,304_7363892,412_3293152,14_1953125,15_53125,2668_983063
5/17/2023 10:00,990_0411987,21_05532074,65_75012207,20_23902702,578_0109253,818_6328735,487_3847351,591_6179199,413_7773438,577_8027344,14_1875,16_53125,3467_226532
5/17/2023 11:00,990_0454102,29_52500153,52_06604004,25_66718864,691_2363281,1395_874023,530_4755249,710_9594116,514_9249268,808_7932129,14_21875,19_890625,4652_263427
5/17/2023 12:00,989_7644653,29_21987915,49_0447998,25_38520622,608_1689453,890_4966431,389_7922668,522_2390137,388_5594177,760_8688965,14_3125,22_015625,3560_125183
5/17/2023 13:00,989_4400635,28_88161469,46_48742676,26_26640129,639_5078125,824_4723511,417_7159424,540_5744019,404_2829285,711_5533447,14_484375,22_0078125,3538_106781
5/17/2023 14:00,989_2512207,23_54177094,86_61193848,18_96507072,587_545166,597_3262329,542_302124,535_2733154,472_8673401,462_9382629,14_7265625,20_9609375,3198_252441
